person,user_name,user_screen_name,created_at,full_text,full_text_norm,entities_user_mentions,entities_hashtags,favorite_count,retweet_count,reply_count
Prabowo,Prabowo Subianto,prabowo,2019-03-15T11:57:00Z,Innalillaahi wa’innailaihiraajiun. Saya dan keluarga besar @Gerindra turut berduka cita dan berbela sungkawa sedalam-dalamnya kepada para keluarga korban dan rakyat Selandia Baru atas kejadian biadab yang terjadi di masjid kota Christchurch.,innalillaahi innailaihiraajiun keluarga berduka cita berbela sungkawa sedalam dalamnya keluarga korban rakyat selandia kejadian biadab masjid kota christchurch,Gerindra,NA,19373,5369,645
Prabowo,Prabowo Subianto,prabowo,2019-03-14T10:07:00Z,"Di pantai Panjang, Bengkulu, Bumi Raflesia. Terima kasih! Jaga TPS kalian masing-masing, jangan sampai demokrasi kita diakali.",pantai bengkulu bumi raflesia jaga tps demokrasi diakali,NA,NA,14193,3906,1138
Prabowo,Prabowo Subianto,prabowo,2019-03-14T07:23:00Z,Terima kasih rakyat Jambi. Insya Allah kita akan berjumpa lagi di masa yang lebih baik. Merdeka!,rakyat jambi allah berjumpa merdeka,NA,NA,15949,3298,892
Prabowo,Prabowo Subianto,prabowo,2019-03-14T01:45:00Z,Apa kabar kang?,kabar,NA,NA,96,2,23
Prabowo,Prabowo Subianto,prabowo,2019-03-14T01:45:00Z,Pantes pagi ini saya lihat ada staff saya yang bahagia sekali dan ada diam saja mereka diskusi mengenai bola.,pagi lihat staff bahagia diam diskusi bola,NA,NA,98,4,7
Prabowo,Prabowo Subianto,prabowo,2019-03-14T01:42:00Z,Terima kasih bung @RmHartokopoerbo terus bergerak untuk Indonesia yang adil dan makmur.,bergerak indonesia adil makmur,RmHartokopoerbo,NA,2183,281,141
Prabowo,Prabowo Subianto,prabowo,2019-03-14T01:41:00Z,Terima kasih. Balihonya luar biasa.,balihonya,NA,NA,7461,1492,382
Prabowo,Prabowo Subianto,prabowo,2019-03-14T01:37:00Z,Saya terakhir ke Jepara bertemu dengan para petani dan diajak berkunjung ke tempat tinggal RA Kartini.,jepara bertemu petani diajak berkunjung tinggal kartini,NA,NA,3667,561,246
Prabowo,Prabowo Subianto,prabowo,2019-03-14T01:36:00Z,Insya Allah sedang persiapan menuju Jambi. Semoga lancar.,allah persiapan jambi semoga lancar,NA,NA,700,150,137
Prabowo,Prabowo Subianto,prabowo,2019-03-14T01:32:00Z,Insya Allah.,allah,NA,NA,4040,679,217
Prabowo,Prabowo Subianto,prabowo,2019-03-14T01:31:00Z,Salam untuk sahabat di Manokwari.,salam sahabat manokwari,NA,NA,91,6,7
Prabowo,Prabowo Subianto,prabowo,2019-03-14T01:20:00Z,Kemerdekaan bangsa kita bukan pemberian tetapi hasil perjuangan dan pengorbanan leluhur kita. Mari kita isi kemerdekaan ini dengan karya-karya anak bangsa yang bermanfaat bagi rakyat banyak. Selamat pagi sahabat twitter. Selamat beraktivitas.,kemerdekaan bangsa pemberian hasil perjuangan pengorbanan leluhur mari isi kemerdekaan karya karya anak bangsa bermanfaat rakyat sahabat twitter selamat beraktivitas,NA,NA,14207,3506,1393
Prabowo,Prabowo Subianto,prabowo,2019-03-10T03:28:00Z,Hahahahaha bisa aja. Saya follow.,follow,NA,NA,5352,761,915
Prabowo,Prabowo Subianto,prabowo,2019-03-10T03:14:00Z,"Ngopi hukumnya wajib. Ditemani singkong rebus, sempurna.",ngopi hukumnya wajib ditemani singkong rebus sempurna,NA,NA,614,107,126
Prabowo,Prabowo Subianto,prabowo,2019-03-10T02:18:00Z,Kita meyakini bersama bahwa demokrasi adalah sistem politik yang mampu memberikan kesejahteraan bagi seluruh rakyat. Jangan rusak demokrasi kita.,demokrasi sistem politik kesejahteraan rakyat rusak demokrasi,NA,NA,8068,2088,906
Prabowo,Prabowo Subianto,prabowo,2019-03-10T02:14:00Z,Menikmati pagi yang berawan di kota Bandung. Selamat pagi sahabat.,menikmati pagi berawan kota bandung sahabat,NA,NA,12547,1811,1277
Prabowo,Prabowo Subianto,prabowo,2019-03-09T03:24:00Z,Sudah yaa,,NA,NA,495,71,309
Prabowo,Prabowo Subianto,prabowo,2019-03-09T03:17:00Z,Mengisi perjalanan Bandung - Garut dengan membaca lini masa. Bagi saya membaca lini masa sangat penting karena bisa mendengar aspirasi langsung.,mengisi perjalanan bandung garut baca lini baca lini mendengar aspirasi langsung,NA,NA,1419,307,164
Prabowo,Prabowo Subianto,prabowo,2019-03-09T02:01:00Z,Bergerak untuk Indonesia adil dan makmur.,bergerak indonesia adil makmur,NA,NA,6018,1481,327
Prabowo,Prabowo Subianto,prabowo,2019-03-09T01:17:00Z,Refleks aja terbawa suasana yang sangat bersemangat. Wajar lah.,refleks terbawa suasana bersemangat wajar,NA,NA,4478,780,350
Prabowo,Prabowo Subianto,prabowo,2019-03-09T01:12:00Z,Terima kasih! Salam untuk keluarga.,salam keluarga,NA,NA,1383,169,107
Prabowo,Prabowo Subianto,prabowo,2019-03-09T01:11:00Z,Secangkir kopi sebagai awalan.,secangkir kopi awalan,NA,NA,4975,960,443
Prabowo,Prabowo Subianto,prabowo,2019-03-09T01:06:00Z,"Terima kasih atas sambutan yang luar biasa dari sahabat di Bandung. Selalu ingat pergerakan kita adalah untuk masa depan bangsa, Indonesia adil dan makmur.",sambutan sahabat bandung pergerakan bangsa indonesia adil makmur,NA,NA,11464,3043,693
Prabowo,Prabowo Subianto,prabowo,2019-03-09T01:00:00Z,Selamat pagi sahabat yang selalu bergerak untuk Indonesia Adil dan Makmur.,sahabat bergerak indonesia adil makmur,NA,NA,12991,2590,1299
Prabowo,Prabowo Subianto,prabowo,2019-03-06T04:40:00Z,"Saudara-saudara ku yang ada di Sumedang saya minta maaf, saya sudah siap terbang, namun kondisi cuaca tidak mendukung dan penerbang pun memberi saran untuk tidak ambil resiko. Saya minta maaf, tetapi saya akan tetap menjumpai saudara-saudara dengan menempuh jalur darat.",saudara saudara sumedang maaf terbang kondisi cuaca dukung penerbang saran ambil resiko maaf menjumpai saudara saudara menempuh jalur darat,NA,NA,20020,4861,1912
Prabowo,Prabowo Subianto,prabowo,2019-02-27T02:53:00Z,"Bagi saya satu musuh terlalu banyak, seribu kawan terlalu sedikit. Salam hormat saya untuk keluarga.",musuh seribu kawan salam hormat keluarga,NA,NA,12637,3593,902
Prabowo,Prabowo Subianto,prabowo,2019-02-27T02:45:00Z,"Agenda hari ini menyapa warga Temanggung, Jawa Tengah dan Yogyakarta. Semoga berjalan lancar dan memberikan kebaikan kepada kita semua.",agenda sapa warga temanggung jawa yogyakarta semoga berjalan lancar kebaikan,NA,NA,16706,3410,1971
Prabowo,Prabowo Subianto,prabowo,2019-02-27T02:38:00Z,Aamiin. Tanggung jawab kita semua untuk melanjutkan cita-cita kemerdekaan Republik Indonesia sebuah negara yang memberikan keadilan dan kemakmuran bagi setiap warga negaranya.,amin tanggung melanjutkan cita cita kemerdekaan republik indonesia negara keadilan kemakmuran warga negara,NA,NA,341,56,21
Prabowo,Prabowo Subianto,prabowo,2019-02-27T02:35:00Z,Bisa aja nyambunginnya. Apa pun itu kerja keras dan disiplin mereka menjadi kebanggaan kita semua. #IndonesiaMenang,nyambunginnya kerja keras disiplin kebanggaan,NA,IndonesiaMenang,277,38,13
Prabowo,Prabowo Subianto,prabowo,2019-02-27T02:22:00Z,Selamat kepada Tim Nasional U-22 yang telah menang piala AFF 2019. Terima kasih atas perjuangan kalian untuk bangsa dan negara.,selamat tim nasional twenty- menang piala aff twothousandnineteen perjuangan bangsa negara,NA,NA,10165,2464,488
Prabowo,Prabowo Subianto,prabowo,2019-02-13T09:45:00Z,"Saya selalu menyampaikan disetiap kesempatan dalam presentasi saya, bahwa korupsi kepala daerah adalah salah satu musuh kita bersama yang harus diberantas. Peran pemuda berakhlak dan berakal sehat sangat penting.",disetiap kesempatan presentasi korupsi kepala daerah salah musuh diberantas peran pemuda berakhlak berakal sehat,NA,NA,212,52,39
Prabowo,Prabowo Subianto,prabowo,2019-02-13T09:42:00Z,Selamat sore bung @zaitampan kasus korupsi kepala daerah memang menjadi permasalahan besar bangsa kita. Tapi jangan menyerah. Terus bergerak bersama rakyat. Ketika orang baik diam maka yang berkuasa adalah orang-orang jahat.,korupsi kepala daerah permasalahan bangsa menyerah bergerak rakyat orang diam berkuasa orang orang jahat,zaitampan,NA,147,34,18
Prabowo,Prabowo Subianto,prabowo,2019-02-13T09:35:00Z,"Kita harus mewujudkan demokrasi yang bertanggung jawab. Upaya apa pun harus kita lakukan untuk memperkuat demokrasi kita, termasuk merevisi UU ITE.",mewujudkan demokrasi bertanggung upaya lakukan memperkuat demokrasi merevisi undang undang ite,NA,NA,3587,1223,219
Prabowo,Prabowo Subianto,prabowo,2019-02-13T08:51:00Z,Yang kita perjuangankan bukan untuk kepentingan pribadi atau golongan mana pun. Kita bergerak dan berjuang bersama untuk terwujudnya keadilan sosial bagi seluruh rakyat Indonesia. #PrabowoMenyapaJateng,perjuangankan kepentingan pribadi golongan bergerak berjuang terwujudnya keadilan sosial rakyat indonesia,NA,PrabowoMenyapaJateng,7752,2148,720
Prabowo,Prabowo Subianto,prabowo,2019-02-13T08:49:00Z,"Salam untuk istrinya, semoga sehat selalu dan semuanya berjalan lancar.",salam istrinya semoga sehat berjalan lancar,NA,NA,77,8,3
Prabowo,Prabowo Subianto,prabowo,2019-02-13T08:27:00Z,"Pesan dari Ibu Suci, pensiunan guru di Purbalingga. Terima kasih atas pesannya, insya Allah kita akan berikan yang terbaik bagi seluruh rakyat Indonesia. #PrabowoMenyapaJateng",pesan suci pensiunan guru purbalingga pesannya allah terbaik rakyat indonesia,NA,PrabowoMenyapaJateng,10746,2947,546
Prabowo,Prabowo Subianto,prabowo,2019-02-13T08:12:00Z,Insya Allah. Mari kita saling mengingatkan.,allah mari,NA,NA,4162,781,266
Prabowo,Prabowo Subianto,prabowo,2019-02-13T07:50:00Z,Terima kasih kepada warga Purbalingga dan Banjarnegara atas sambutan yang luar biasa. Melalui pemilu 2019 bersama-sama bergerak kita wujudkan kebangkitan kembali bangsa Indonesia. #PrabowoMenyapaJateng,warga purbalingga banjarnegara sambutan pemilu twothousandnineteen bergerak wujud kebangkitan bangsa indonesia,NA,PrabowoMenyapaJateng,11195,3313,704
Prabowo,Prabowo Subianto,prabowo,2019-02-13T03:03:00Z,Terima kasih atas dukunganmu. Salam hormat untuk keluarga. Kita bangun bangsa ini bersama-sama.,dukungan salam hormat keluarga bangun bangsa,NA,NA,550,36,41
Prabowo,Prabowo Subianto,prabowo,2019-02-13T03:00:00Z,"Mohon sampaikan informasi yang lengkap. Misal, kabupaten atau kota, kecamatan.",mohon informasi lengkap kabupaten kota kecamatan,NA,NA,262,17,26
Prabowo,Prabowo Subianto,prabowo,2019-02-13T02:57:00Z,"Beberapa bulan lalu saya menyapa Pekalongan, belanja dan belajar mbatik juga.",sapa pekalongan belanja belajar mbatik,NA,NA,220,10,11
Prabowo,Prabowo Subianto,prabowo,2019-02-13T02:22:00Z,"Assalammu’alaikum Wr. Wb. Adakah sahabat sekalian yang berasal dari Purbalingga, Jawa Tengah? Insya Allah, hari ini saya akan menyapa warga Purbalingga. #PrabowoMenyapaJateng",assalammu adakah sahabat berasal purbalingga jawa allah sapa warga purbalingga,NA,PrabowoMenyapaJateng,18842,4155,2422
Prabowo,Prabowo Subianto,prabowo,2019-02-06T06:51:00Z,Salam hormat saya buat bapakmu. Semoga kali ini masih percaya kepada saya.,salam hormat bapakmu semoga kali percaya,NA,NA,31,3,7
Prabowo,Prabowo Subianto,prabowo,2019-02-06T06:44:00Z,"Setiap orang punya penilaian, tapi rakyat yang merasakan apakah sekarang keadilan sosial telah terwujud?",orang penilaian rakyat merasakan keadilan sosial terwujud,NA,NA,88,27,17
Prabowo,Prabowo Subianto,prabowo,2019-02-06T06:39:00Z,Aamiin.,amin,NA,NA,28,2,2
Prabowo,Prabowo Subianto,prabowo,2019-02-06T06:38:00Z,"Kita memerlukan anak bangsa yang sudah mapan untuk berjuang di politik dengan harapan mereka mengabdi bukan cari uang. Selama hukum menjadi panglima tertinggi, adil untuk semua, tidak dilarang untuk menjadi kaya.",anak bangsa mapan berjuang politik harapan mengabdi cari uang hukum panglima tertinggi adil dilarang kaya,NA,NA,58,25,9
Prabowo,Prabowo Subianto,prabowo,2019-02-06T06:23:00Z,"Terima kasih atas kesetiaanmu, loyalitasmu, perjuanganmu. Terima kasih atas solidaritas dan kebersamaan, perjuangan dan pengorbananmu selama ini. Yakinlah kita akan membawa kemakmuran bagi rakyat dan kejayaan bagi bangsa Indonesia. #DirgahayuGerindra #KitaGerindra02",kesetiaanmu loyalitasmu perjuanganmu solidaritas kebersamaan perjuangan pengorbananmu bawa kemakmuran rakyat kejayaan bangsa indonesia,NA,DirgahayuGerindra KitaGerindra02,6081,1277,497
Prabowo,Prabowo Subianto,prabowo,2019-02-06T06:22:00Z,Kita adalah pejuang yang yakin bahwa Negara ini mampu menyejahterakan rakyatnya. Kita adalah pejuang yang membela hak-hak dari rakyat yang menaruh kepercayaannya di pundak kita.,pejuang negara menyejahterakan rakyat pejuang membela hak hak rakyat menaruh kepercayaannya pundak,NA,NA,4275,741,188
Prabowo,Prabowo Subianto,prabowo,2019-02-06T06:20:00Z,"Kita sendiri-sendiri tidak ada artinya. Kita bersama-sama, lintas generasi, lintas profesi, beragam suku, bermacam agama bergerak seirama akan memberikan perubahan besar bagi rakyat dan bangsa. #DirgahayuGerindra #KitaGerindra02",lintas generasi lintas profesi beragam suku agama bergerak seirama perubahan rakyat bangsa,NA,DirgahayuGerindra KitaGerindra02,1653,355,60
Prabowo,Prabowo Subianto,prabowo,2019-02-06T06:20:00Z,"Percayalah semakin dekat kita dengan tujuan, semakin berat hambatan yang akan kita lalui. #DirgahayuGerindra #KitaGerindra02",percayalah tujuan berat hambatan lalui,NA,DirgahayuGerindra KitaGerindra02,3059,566,173
Prabowo,Prabowo Subianto,prabowo,2019-02-06T06:19:00Z,"Namun dalam perjalanan mewujudkan amanat tersebut bukanlah jalan yang mudah. Kita diserang, dihujat dan fitnah, janganlah kita ambil hati. Jadilah seorang pendekar, yang tetap bergerak dan terus berjalan lurus berjuang demi Negara. #DirgahayuGerindra #KitaGerindra02",perjalanan mewujudkan amanat jalan mudah diserang dihujat fitnah ambil hati pendekar bergerak berjalan lurus berjuang negara,NA,DirgahayuGerindra KitaGerindra02,2252,403,332
Prabowo,Prabowo Subianto,prabowo,2019-02-06T06:19:00Z,"Amanat yang diberikan harus kita jaga, dijalankan dengan amanah, semata-mata untuk berbakti dan melayani rakyat dan berbuat demi kemaslahatan orang banyak, bukan untuk mencari kekayaan pribadi atau keagungan diri. #DirgahayuGerindra #KitaGerindra02",amanat jaga dijalankan amanah mata berbakti melayani rakyat berbuat kemaslahatan orang mencari kekayaan pribadi keagungan,NA,DirgahayuGerindra KitaGerindra02,1332,290,42
Prabowo,Prabowo Subianto,prabowo,2019-02-06T06:18:00Z,"Kita meyakini, kekuasaan yang murni, kekuasaan yang langgeng adalah kekuasaan yang diamanatkan oleh rakyat dan diridhoi oleh Tuhan Yang Maha Besar, Allah SWT. #DirgahayuGerindra #KitaGerindra02",kekuasaan murni kekuasaan langgeng kekuasaan diamanatkan rakyat diridhoi tuhan maha allah,NA,DirgahayuGerindra KitaGerindra02,1458,374,47
Prabowo,Prabowo Subianto,prabowo,2019-02-06T06:17:00Z,"Sebagai pejuang politik, kita menyadari dengan berpolitik kita sedang berjuang, berkorban, bekerja untuk memperbaiki kehidupan rakyat dan bangsa. Dengan terjun ke politik kita paham hanya dengan berkuasa, perubahan nyata dapat kita wujudkan. #DirgahayuGerindra #KitaGerindra02",pejuang politik menyadari berpolitik berjuang berkorban memperbaiki kehidupan rakyat bangsa terjun politik paham berkuasa perubahan nyata wujud,NA,DirgahayuGerindra KitaGerindra02,2130,380,76
Prabowo,Prabowo Subianto,prabowo,2019-02-06T06:16:00Z,Kita telah bersumpah setia menjaga Pancasila dan UUD 1945 dalam setiap jati diri kader Partai Gerindra. #DirgahayuGerindra #KitaGerindra02,bersumpah setia menjaga pancasila uud onethousandninehundredforty- jati kader partai gerindra,NA,DirgahayuGerindra KitaGerindra02,1259,281,43
Prabowo,Prabowo Subianto,prabowo,2019-02-06T06:15:00Z,"Sebelas tahun kita berhimpun dalam naungan panji Partai Gerindra. @Gerindra berdiri untuk membawa harapan baru. Gerindra berdiri untuk menjaga warisan dari cita-cita pendiri bangsa, agar setiap rakyat dan bangsa hidup terhormat, hidup makmur. #DirgahayuGerindra #KitaGerindra02",sebelas berhimpun naungan panji partai gerindra berdiri bawa harapan gerindra berdiri menjaga warisan cita cita pendiri bangsa rakyat bangsa hidup terhormat hidup makmur,Gerindra,DirgahayuGerindra KitaGerindra02,7283,1756,478
Prabowo,Prabowo Subianto,prabowo,2019-02-05T06:19:00Z,"Bung @TeddyGusnaidi, saya berdomisili di Indonesia. SKCK dari kepolisian saya punya. Setiap pengadilan dimasa lalu saya hadiri. Saya tidak kemana-mana. Setia berjuanh untuk rakyat.",berdomisili indonesia skck kepolisian pengadilan dimasa hadiri kemana setia berjuanh rakyat,TeddyGusnaidi,NA,4044,2002,923
Prabowo,Prabowo Subianto,prabowo,2019-02-05T06:07:00Z,Terima kasih. Luruskan niat perjuangan kita untuk Indonesia Adil dan Makmur.,luruskan niat perjuangan indonesia adil makmur,NA,NA,198,75,13
Prabowo,Prabowo Subianto,prabowo,2019-02-05T05:24:00Z,Selamat Tahun Baru Imlek 2570 bagi sahabat yang merayakan. Salam hormat saya untuk keluarga di rumah. Gong Xi Fa Cai.,selamat imlek twothousandfivehundredseventy sahabat merayakan salam hormat keluarga rumah gong xi fa cai,NA,NA,6636,1165,354
Prabowo,Prabowo Subianto,prabowo,2019-01-17T17:14:00Z,Tidur nyenyak malam ini setelah dapat pijatan dari @sandiuno,tidur nyenyak malam pijatan,sandiuno,NA,27529,6837,2545
Prabowo,Prabowo Subianto,prabowo,2019-01-17T17:06:00Z,"Saya dan @sandiuno mengucapkan terima kasih atas do’a dan dukungan dari semua pihak sehingga kegiatan malam ini berjalan baik. Semoga memberikan manfaat bagi demokrasi kita. Selamat beristirahat. Jangan merasa lelah berjuang, karena rakyat sudah terlalu menderita.",dukungan kegiatan malam berjalan semoga manfaat demokrasi selamat beristirahat lelah berjuang rakyat menderita,sandiuno,NA,26517,7060,3005
Prabowo,Prabowo Subianto,prabowo,2019-01-13T06:29:00Z,Turut berduka cita sedalam-dalamnya atas meninggalnya bung @nukman Seorang pegiat media sosial yang selalu memberikan hal positif bagi bangsa. Semoga keluarga yang ditinggalkan diberi kesabaran dan ketabahan.,berduka cita sedalam dalamnya meninggalnya pegiat positif bangsa semoga keluarga ditinggalkan kesabaran ketabahan,nukman,NA,10327,1753,518
Prabowo,Prabowo Subianto,prabowo,2019-01-09T09:50:00Z,"Doa saya untuk kesembuhan Ustad Arifin Ilham yang saat ini terbaring sakit. Tekad dan semangat beliau untuk sembuh sangat kuat, bahkan ditengah-tengah diskusi beliau sempat menunjukkan video berkuda kepada saya.",doa kesembuhan ustad arifin ilham terbaring sakit tekad semangat beliau sembuh kuat ditengah diskusi beliau video berkuda,NA,NA,23238,6485,1552
Prabowo,Prabowo Subianto,prabowo,2018-12-31T17:31:00Z,"Ditengah kegembiraan kita, masih ada saudara-saudara kita yang tengah dilanda musibah mari kita panjatkan do’a agar Allah SWT memberikan kesabaran dan ketabahan bagi saudara kita. Aamiin. Selamat Tahun Baru 2019.",ditengah kegembiraan saudara saudara dilanda musibah mari panjatkan allah kesabaran ketabahan saudara amin selamat,NA,NA,5103,970,444
Prabowo,Prabowo Subianto,prabowo,2018-12-31T17:30:00Z,"Semoga di tahun 2019 ini kita semakin bersyukur, semakin rendah hati, semakin kerja keras untuk diri kita, keluarga kita, saudara-saudara kita dan untuk seluruh rakyat Indonesia.",semoga twothousandnineteen bersyukur rendah hati kerja keras keluarga saudara saudara rakyat indonesia,NA,NA,4936,1005,278
Prabowo,Prabowo Subianto,prabowo,2018-12-31T17:30:00Z,"Kita hadapi tahun baru dengan penuh optimis, penuh keyakinan bahwa tahun ini akan membawa kebaikan bagi kita semua dan kita bersyukur atas segala pemberian Allah SWT.",hadapi penuh optimis penuh keyakinan bawa kebaikan bersyukur pemberian allah,NA,NA,2661,555,162
Prabowo,Prabowo Subianto,prabowo,2018-12-31T17:29:00Z,"Kita bersyukur bahwa kita telah diberi kesehatan dan keselamatan oleh Allah SWT, Tuhan Yang Maha Kuasa sehingga kita bisa melewati tahun 2018 dan menyongsong tahun baru 2019.",bersyukur kesehatan keselamatan allah tuhan maha kuasa melewati twothousandeighteen menyongsong,NA,NA,9802,2146,666
Prabowo,Prabowo Subianto,prabowo,2018-12-28T14:31:00Z,Terima kasih sambutan yang luar biasa. Sampaikan salam untuk keluarga.,sambutan salam keluarga,NA,NA,132,3,12
Prabowo,Prabowo Subianto,prabowo,2018-12-28T14:30:00Z,"Insya Allah, lain waktu. Tetap semangat.",allah semangat,NA,NA,130,3,13
Prabowo,Prabowo Subianto,prabowo,2018-12-28T14:28:00Z,Lakukan dan berikan yang terbaik untuk keinginanmu. Jangan lupa berdo’a.,lakukan terbaik keinginanmu lupa doa,NA,NA,96,22,4
Prabowo,Prabowo Subianto,prabowo,2018-12-28T14:24:00Z,"Disambut dengan meriah, dengan senyum, diterima dengan ramah, sudah senang sekali hati ini. Walau dalam hati berharap dukungan, kita bekerja dan berdo’a kepada Allah SWT, Tuhan Yang Maha Kuasa.",disambut meriah senyum diterima ramah senang hati hati berharap dukungan doa allah tuhan maha kuasa,NA,NA,239,20,16
Prabowo,Prabowo Subianto,prabowo,2018-12-28T14:19:00Z,"Saya berpartai adalah agar saya tetap bisa berperan aktif untuk mewujudkan keadilan dan kemakmuran bagi seluruh rakyat, apakah cukup? Belum cukup. Sekarang saya ikut sebagai peserta pemilu agar bisa berperan dan berdampak lebih luas.",berpartai berperan aktif mewujudkan keadilan kemakmuran rakyat peserta pemilu berperan berdampak luas,NA,NA,696,182,53
Prabowo,Prabowo Subianto,prabowo,2018-12-28T14:06:00Z,Insya Allah. Hukum harus menjadi panglima tertinggi di Republik Indonesia.,allah hukum panglima tertinggi republik indonesia,NA,NA,405,106,47
Prabowo,Prabowo Subianto,prabowo,2018-12-28T14:03:00Z,"Sayang sekali fotonya burem, semoga lain kesempatan bisa lebih baik.",sayang fotonya burem semoga kesempatan,NA,NA,47,2,0
Prabowo,Prabowo Subianto,prabowo,2018-12-28T14:00:00Z,Terima kasih!!,,NA,NA,25,1,1
Prabowo,Prabowo Subianto,prabowo,2018-12-28T14:00:00Z,Semua kekuasaan untuk penegakan hukum sudah jelas siapa. Silahkan tanyakan langsung.,kekuasaan penegakan hukum silahkan langsung,NA,NA,18,1,2
Prabowo,Prabowo Subianto,prabowo,2018-12-28T13:57:00Z,"Sabar bung, jangan emosi. Mari kita jadikan sosial media sarana berdiskusi sehat dengan tenang tanpa makian atau kata kasar.",sabar emosi mari jadikan sosial media sarana berdiskusi sehat tenang makian kasar,NA,NA,20,2,2
Prabowo,Prabowo Subianto,prabowo,2018-12-28T13:55:00Z,Aamiin. Terima kasih.,amin,NA,NA,39,7,0
Prabowo,Prabowo Subianto,prabowo,2018-12-28T13:55:00Z,"Menarik ini. “Mau presiden baru, atau mau ganti presiden?” Biarlah rakyat menentukan pilihannya untuk nasib mereka, keluarga mereka, anak cucu mereka.",menarik presiden ganti presiden biarlah rakyat pilihannya nasib keluarga anak cucu,NA,NA,87,21,8
Prabowo,Prabowo Subianto,prabowo,2018-12-28T13:53:00Z,Berdo’a dan berharap lah yang baik-baik.,doa berharap,NA,NA,38,3,6
Prabowo,Prabowo Subianto,prabowo,2018-12-28T13:49:00Z,Terima kasih atas sambutan warga Ambon kepada saya dan rombongan. Insya Allah kita wujudkan adil dan makmur bagi seluruh rakyat Indonesia. Mohon maaf bagi warga Ambon yang hari ini terganggu akibat kunjungan saya hari ini.,sambutan warga ambon rombongan allah wujud adil makmur rakyat indonesia mohon maaf warga ambon terganggu akibat kunjungan,NA,NA,11278,3078,669
Prabowo,Prabowo Subianto,prabowo,2018-12-28T13:42:00Z,Wa’alaikumsalam Wr. Wb. Wah sekampung ini dengan saya. Alhamdulillah kabar saya baik. Salam untuk keluarga di Kebumen.,alaikumsalam sekampung kabar salam keluarga kebumen,NA,NA,51,6,2
Prabowo,Prabowo Subianto,prabowo,2018-12-28T13:41:00Z,"Bismillah, insya Allah perjuangan ini bukan untuk mengejar kepentingan pribadi tapi untuk menjalankan amanah kemerdekaan Republik Indonesia.",allah perjuangan mengejar kepentingan pribadi menjalankan amanah kemerdekaan republik indonesia,NA,NA,1140,331,73
Prabowo,Prabowo Subianto,prabowo,2018-12-28T13:39:00Z,"Di Atambua, NTT saya bertemu dengan kawan perjuangan dibawah bendera merah putih. Saya bertemu juga dengan anak hingga cucu kawan seperjuangan yang meninggal di medan tempur membela merah putih. Semoga Allah SWT memberikan tempat terbaik bagi kalian.",atambua ntt bertemu kawan perjuangan dibawah bendera merah putih bertemu anak cucu kawan seperjuangan meninggal medan tempur membela merah putih semoga allah terbaik,NA,NA,4113,974,175
Prabowo,Prabowo Subianto,prabowo,2018-12-28T13:34:00Z,"Alhamdulillah akhir tahun bisa bersilaturahmi dengan sahabat, bertemu dengan kawan lama. Semoga kunjungan ke Aceh, Atambua, Ambon bisa memberikan manfaat bagi terwujudnya adil dan makmur bagi seluruh rakyat Indonesia.",bersilaturahmi sahabat bertemu kawan semoga kunjungan aceh atambua ambon manfaat terwujudnya adil makmur rakyat indonesia,NA,NA,6230,1623,340
Prabowo,Prabowo Subianto,prabowo,2018-12-26T06:20:00Z,Wa’alaikumsalam Wr. Wb. Apakabar bung?,alaikumsalam kabar,NA,NA,187,20,22
Prabowo,Prabowo Subianto,prabowo,2018-12-26T06:19:00Z,"Saya merasa, mereka lebih membutuhkan bantuan daripada kehadiran saya. Insya Allah do’a saya untuk para korban yang masih hidup agar tabah melewati cobaan ini.",membutuhkan bantuan kehadiran allah korban hidup tabah melewati cobaan,NA,NA,363,62,22
Prabowo,Prabowo Subianto,prabowo,2018-12-26T06:14:00Z,Minggu lalu saya ke Banten. Tapi akan kembali ke Banten lagi nanti pada beberapa minggu ke depan.,minggu banten banten minggu,NA,NA,122,20,8
Prabowo,Prabowo Subianto,prabowo,2018-12-26T06:13:00Z,"Kedekatan ayah saya dengan tokoh pejuang Aceh hingga diangkat anak, membuat saya merasa berada ditengah saudara sendiri. #PrabowoMenyapaAceh",kedekatan ayah tokoh pejuang aceh diangkat anak ditengah saudara,NA,PrabowoMenyapaAceh,8893,2274,440
Prabowo,Prabowo Subianto,prabowo,2018-12-26T03:39:00Z,Assalamu’alaikum Wr. Wb. Alhamdulillah berkesempatan untuk menyapa rakyat Aceh dan mendo’akan korban Tsunami Aceh di pemakaman massal desa Siroen.,berkesempatan sapa rakyat aceh mendo korban tsunami aceh pemakaman massal desa siroen,NA,NA,6717,1639,314
Prabowo,Prabowo Subianto,prabowo,2018-12-25T08:55:00Z,"Saya dan @Gerindra turut berduka cita sedalam-dalamnya atas meninggalnya pejuang politik Dyllan Sahara, puteri bapak Supriyanto Ketua DPC Partai Gerindra Ponorogo dan anggota fraksi DPR RI, serta istri dari @seventeenifan. Semoga mendapat tempat terbaik di sisi Allah SWT. Aamiin.",berduka cita sedalam dalamnya meninggalnya pejuang politik dyllan sahara puteri supriyanto ketua dpc partai gerindra ponorogo anggota fraksi dpr indonesia istri semoga terbaik sisi allah amin,Gerindra seventeenifan,NA,8203,1943,352
